en_sentence	fa_sentence	translation	variety	county	orthography	translator	2106
I fancy the first stage of your derangement coincides with your leaving the university.	به نظر من شروع اختلال مزاج شما تا حدی همزمان با خروج شما از دانشگاه بودهاست.	چِمِه فیکر اِشتِه بَد مِجاسی ایتِه دانشگاه بیرون اومِنَه ایتا بَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
they had neglected to keep their children in school in any one place.	هرگز نتوانسته بودند فرزندان خود را در یک مدرسه واحد نگاه دارند.	هیچوقت شاتَه نیشونا اِشتَه خِردَنون ایگلَه مدرسَه کا بِدارِن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
this standing still	اما همین طور در جایی ایستادن	ولی هِنتَه ای جا پا مَندینَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
they lifted the bench and the old man toppled over amid roars of laughter.	سربازان سر نیمکت را بلند کردند و پیرمرد در میان قهقههٔ خنده بر زمین معلق شد.	سربازِن نیمکتی سری راست آکَردِشونَه و پیرَه مِردَک مرگَه خندَنَه زمینی کا گِلِر آبَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the small glow of another fire.	انعکاس حریق دیگری را مشاهده کرد.	ایلگله دیگَه وَش گِتِنی دَتَسِنی ویندِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I don't want to go with you.	من اصراری ندارم که دائم با تو باشم.	از تِه زور نِکَرِم که همیشَه تِنَه بومونوم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but he restrained himself.	ولی جلو خودش را گرفت.	ولی اِشتَه پیشی گِتِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I wouldn't take a hundred dollars for that horse now	صد دلارم حالا بدند من این اسب و نمیدم.	صد دلار نی بدن از اِم اَسبی نِدَم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I had a sudden desperate yearning to get off with her.	مشتاق آشنایی با او بودم.	پیما اَینَه آشنا بِبیم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
made no sense whatsoever.	کاری به دنیا نداشته باشد.	کاری اِم دِنیا مَدارِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I know I should clean it more	من می دونم باید بیشتر تمیزش کنم.	از زونوم بی ویشتَه اَی تمیز آکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
you've no need to be.	هیچ لزومی ندارد که از چیزی بترسی.	هیچ نخا که چیزی کا بِتَرسی.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I think the arm will make up for the sword.	اما امیدوار هستم که بلندی دستم عوض کوتاهی شمشیرم شود.	ولی ناجَه دارِم که چِمِه بالی درازی عوض چِمِن شمشیری روکی بوبو.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I replied that the money had been all my own.	من به دروغ گفتم که پول خودم بوده است.	از دورو واتِمَه که چِمِه پولا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but how about me?	ولی آخه به فکر من هم باش.	ولی ایتِه چِمِه فیکر نی بِبِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
its spirit spent.	توانش به پایان رسیده بود.	چه زور تَمون آبا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
if it had not been for the chart on the companion	هرگاه نقشه جزیره همراهمان نبود	هروقت جزیرَه نقشَه چِمَه وَر نوئَه نیا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
pushed the bottle thoughtfully away.	شیشهء کنیاک را کنار زد	کنیاکی شیشَه کَنار ژَندِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I don't want to talk about convicts any more.	دی گه نمی خوام حتی یک کلمه راجع به این محکومان بشنوم.	دِ نِخام ایگلَه لوئَه اِم محکومون بارَه بِمَسِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but not to one who does not	اما نه به کسیکه او را دوست ندارد.	ولی نِه به اَو کَه اَی نِپیَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
no servant will be offered you.	هیچ خدمتکاری هم با تو نخواهد آمد.	هیچ موزدیری تِنَه نیا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
shut the gate on the mob	دروازه را پشت سر گله بست	بَری رَِمَه پِشتَه سَر دَبَستِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I dart after it.	به طرف آن خیز برمی دارم.	اَ وَر شوم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I never did see such a girl as you.	من هم چه دختری مثل تو ندیده بودم.	از نی کیلَه اِشتِه شی ویندَه نیما.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
one in particular who is always persecuting him	یکی از ایشان که همواره در پی اذیت و آزار اوست	ایگلَه اَووِن که همیشَه پییَه اَی اذیت بِکَرِه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
then spreading them on the table	آنگاه پول را روی میز ریخت	بَدَز پولی میزی سر ویکَردِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
eyes still closed.	چشمانش هنوز بسته بودند.	چِه چِمِن هَلا دَبَستَینا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I have to get to my desk.	باید به سر کارم برمی گشتم	بی چِمِه کارَه سَری آگَردیم	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but it's good natured.	اما این هم برایشان خوشایند است.	ولی اِم نی اَوون را خوبَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
never able to get rid of the sour taste of doubt in your mouth	هرگزنمیتوانست طعم ترش تردید را از دهانش بزداید	هیچوقت نِشای تِرشَه مِزَه اِشتَه دَنی کا بِبَری	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I had left it on the divan, and it had been picked up.	از همان لای در دیدم که میل و کاموای بافتنی من به روی صندلی راحتی افتاده.	از بَری میونه کا ویندِمه که چِمِه گوندی و پو صندلی سر لَکَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I did very miserably deceive you	خیلی بد تو را هم فریب دادم.	خَیلی بَد تَه نی گول ژَندِمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
it rested there.	پرونده در همین حد ماند.	پروندَه هِندَه مَندَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'm not doing any good here.	من اینجا هیچ کار مثبتی انجام ندادم	از یا هیچ چاکَه کاری نِکَردِمَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'm not doing this for you.	من این کار و برای خاطر تو نکردم.	از اِم کاری تِرا نِکَردِمه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
all was still in shadow	همه چیز در تاریکی قرار داشت	همَه چی ظلماتی کا دِریا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he abruptly bent double	ناگهان بدنش را از کمر تاکرد.	هَئیدَفَه اِشتَه جانی تَکی کا پِش کردِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
twice I seen little gangs of men gallop past the log store with guns	دو دفعه سوارها از مقابل انبار آمدند و رفتند.	دِ دَفَه اسبَه سِوارِن انباری وَری کا اومینَه و شینَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I hadn't an idea until about a couple of hours ago that they were going to have this meeting.	تا همین دو ساعت پیش نمیدونستم که برامون جلسه گذاشتن.	دا اِم دِ ساعت قبل نِزونیم که اَمَه را شون جلسَه نوئَشونَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I thought you said you were the chief?	پس من گمان کردم که شما رئیس هستید!	بَس از فیک کردِمَه که شِمَه رئیسینَه!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
set forth again	دوباره روی به راه نهادند.	هَنی را دَلَکینَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but for a pretty young woman like you it's early days for that house of charity.	اما برای زن جوان و خوشگلی مثل تو رفت و آمد به آن گداخانه هنوز زود است.	ولی ایگلَه جِوونَه خوشگیلَه یِنَکی اِشتِه شی اومِن و شِن اَ گَداخونَه کا خَیلی زویَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I wisht you could a heerd me sing.	کاشکی فقط میتونسین خودنن منو بشنو ین	کاش فقط بِشاین چِمِه خوندِنی بِمَسین	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I assure you I was,' she returned.	چرا کاملاً واقعیت دارد.	چرا تَمون راستَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
force some magic out of me	مجبورم کنه سحر و جادو کنم.	مِه مجبور آکَرِه جادو بِکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
to this old lady, a cette pauvre terrible vieille.	این پیرزن بدبخت وحشت انگیز را راهنمائی کنید.	اِم بدبَختَه ترسناکَه پیرَه یِنَکی راه بینائی بِکَرَن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
all eyes were fixed on the door	تمام به در نظر افکندند	هَمَه بَری ویندِشونَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
finally fallen asleep	سرانجام به خواب رفتند.	آخرَسَری خِتینَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
where I have a villa on the sea.	من آن جا یک ویلا در کنار دریا دارم	از ایگله ویلا دریا وَری کا دارِم	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he was corrupted by his environment,' and so on.	او فدای محیط خودش شده است	اَو اِشتَه داورَه فیدا بَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
for it was at my house	زیرا این در خانه من بود	چون اِم چِمِه کَه کا مَندا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he wrote steadily for fifty minutes	مدت پنجاه دقیقه مداوم به نوشتن پرداخت.	پنجاه دیقَه هِنتَه نیویشتِشه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the lady should accept the situation without protest is very amazing.	آن بانو هم بی آنکه اعتراض کند این وضعیت را بپذیرد.	اَ یِنَک نی اعتراض مَکَرِه، بی اِم وضعیَتی قبول بِکَرِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
my name she muttered	پیرزن زیرلب گفت اسم من	پیرَه یِنَک واتِشَه چِمِه نوم	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I took apiece of crumpet and divided it between the two dogs.	قطعه کیکی برداشتم و مقابلش گذاردم	ای کیکَه پَلَه پیگِتِمَه و چِه وَر نومَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
it was proposed by the brother and sister that they should join in a walk, some morning or other.	برادر و خواهر پیشنهاد کردند که یک روز صبح همراه کاترین پیاده به گردش بروند.	بِرا و خالی واتِشونَه که ای روز صِب کاترینینَه پیاده بوشون بگردِن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
