en_sentence	fa_sentence	translation	variety	county	orthography	translator	9797
struck him blows.	به کتک زدن او پرداختند.	دەسو کردنە کۆتانی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
he cast down upon the floor a paper	او کاغذی را روی زمین انداخت	قاقەزی خستەو زێو	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
the parlor itself was asalon with a polished wood floor	اتاق پذیرایی نیز سال ون زیبایی با کف چوبین بود	دیوەخانیش هەم ڕەنگینۊ هەمیش کەفی چوو بی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
to give him the chance.	که ما چند فرصتی به او بدهیم.	مەفەری بەیمنەو پێ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
the bow and the general effrontery were of my own invention.	ولی این دیگر به ابتکار خودم بود که بچگیهائی نشان دادم.	یە دی کار خوەمۊ ک مناڵ بازیەیلی درارم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
if his masters present him with clothes	اگر اربابش لباسی بهش هدیه بده	ئەگە خاونگەی دڵنگێ بکەیدنە خەڵاتی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I think that's how she'd want it.	فکرکنم ازاین پیشنهاد خوشش به یاد.	گومان کەم خوەشی وەی پیشنیارە بای	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
found the articles named, and returned with them.	چیزهایی را که اسم برده بود یافتم و برایش آوردم.	چشتەیلی ک وەتۊ، دیمەو و هاوردم ئڕای	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
they were left alone.	تنها آن دو در خانه بودند.	تەنیا هە ئەو د نەفەرە وە ماڵ بۊن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I stared at her.	تنها خیره به او نگاه کردم.	تەنیا مووڕیەو بۊم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
during which I will be with you to introduce you to those who are my friends.	در عرض این مدت من ترا به دوستانم معرفی خواهم کرد.	وەی مدەتە وە هاوڕێیەیلم ناسنمەد	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I do business with him from time to time.	من هر چند وقت یک بار با او معاملاتی دارم.	گاجار سەنن و فرووتن وەلیا کەم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I have to be among the men at night.	من باید شب میان کارگرها باشم.	بایە شەو وە ناو کارگەرەیل بووم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
you must regard me as a plotting profligate	باید مرا آدم فاسد حیله گری بدانی	ئایم دەقەڵبازێک بزانەم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
but these words produced no effect on him.	اما این گفته تاثیری بر او نگذاشت.	ئی قسە کارێ ئەو پێ نەکرد	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I asked the reason.	دلیل آن مطلب را از او پرسیدم.	مدوویی لێ پرسیم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
was master of the workhouse.	حالا رئیس نوانخانه شده بود.	دی بۊە سەرۆک یەتیمخانە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I can hear her voice now.	هنوز طنین صدایش در گوشم هست	هێمان دەنگدانەی دەنگی ها گووشم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
for in that lies all the hope and faith of the saints.	زیرا همه امید و ایمان مقدسین بدان بسته است.	هیوا و ئمێد جەم بەسیاسەو ئەۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I reckon we'll find out SOMETHING before we get through.	من قول می دم که کاشف به عمل به یاد.	گومان کەم، وەرجێ دەسەو پێ کردن چشتێ بۊنیمنەو	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
it is your place to seek the assassin.	حال پیدا کردن جانی با شماست.	نۆبەی ئیوەس تا بکۆژەگە بۊننەو	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
it will amuse you.	مشاهدهٔ او ترا به خنده خواهد افکند.	دیینی خەیددە خەنین	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
how he drags those guns about!	چطور شلاقش را رو من بلند کرد.	چۊ قەمچی ئڕام هیز دا	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
pointing her to a different direction.	له وین سمت دیگری را نشان داد.	وەرەو لایەێگتر کلی کردن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
he is not disposed to give his personal attention to the object.	تمایلی ندارد در کار آن دخالت کند.	نیەخوازم تخوەم بەمە ئەو کارە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I couldn't help hearing	نتونستم جلوی خودمو بگیرم.	نەتۊەنسم نووای خوەم بگرم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I don't know whether I can tell you about myself or not.	نمی دونم می تونم با شما حرف بزنم یا نه.	نیەزانم تۊەنم گەرددان بۊشم یا نە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
until the crypt in the family mausoleum was sealed.	تا سرانجام تابوت او در مقبره خانوادگی دفن شد.	ئاخری لە قەورسان بنەماڵەیی چاڵی کردن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I've loved you as if you were my own son.	من تو را مثل پسر خودم دوست دارم.	چۊ کوڕ خوەم دووسد دێرم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
always in secret	البته همیشه دور از چشم دیگران.	ئەڵبەت دۊرە چاو بەقیەیل	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
but there's a thing that could be the sun.	اما این جا یه چیزیه که مثل خورشی ده.	چشتێگە ک لێوای خوەرە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
but which was borne upon the wind, reached hiM	به واسطه باد و تموج هوا	وە مدوو هەوا و بای و هۆڵم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
because there had been neither time nor money to bring them out.	زیرا نه وقت بود و نه پول که بتواند آن استعدادها را نشان دهد.	نە پۊلی بی نە وەخت ک بتۊەنێ خەرجیان بکەی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
it still wasn't enough to cover all his debts.	با این حال بازم قرضش صاف نشده بود.	وەیەیشەو هێمان قەرددارە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I really do want a little more time being human.	من واقعا می خوام یه کمی بیشتر انسان بمو نم .	توام کەمێ فێشتر ئایم بووم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
this is not a place to sleep in.	این اتاقی نیست که بشود در آن خوابید.	وتاخێ نیە ک بوود وە ناوی بخەفی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I'll stake my reputation on that.	حاضرم شهرتم را سر این حرف بگذارم.	ئامادەم بوەسمە بان خوەشناویم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I went a good deal into that, at one time.	خودم خیلی دنبال این موضوع رفتم.	فرە چیمە شۊنی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I had only just come home	من تازه از راه رسیده بودم.	تازە ڕەسۊم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
which was not very difficult to carry	که حمل کردنش خیلی سخت نبود.	کیشانی فرەیش قۆرس نەۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
to the shelter of a great oak that stood upon the river bank.	به زیر کاج بزرگی درکنار رودخانه پناه بردند.	پەنا بردنە بەرزە سەوڵێگ وە لۊ چەم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
put his legs out of the window	پاهایش را روی پنجره گذاشت	قۆلەیلی خستەو بان دەروەچەگە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I ground my teeth together.	دندونام رو به هم فشار دادم.	دگانەیلم نیمەو بان یەک	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
well dressed on a week day.	نه در روز تعطیل بلکه در وسط هفته.	نە وە ڕۊژ هەچاندان ک وە ناوڕاس هەفتەیش	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
that angel resembles the one I have lost.	این فرشته مانند کسی است که او را از دست دادم	ئی فرشتە میندە کەسێ ک وە دەسم چێیە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I make no exceptions.	دیگ راین کار استثنا بردار نیست	هۊچ ئاوارتە نەڵگرە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
got annoyed because they had sucked it and wet the filter with spit.	ناراحت شده بود چون فیلتر آن را مکیده و با اب دهان خیس کرده بودند.	تووڕە بۊ چۆن فیڵترەگەی مژین و تەڕی کردۊن	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I was rather an ugly little boy	من پسربچه نسبتاً زشتی بودم.	وە مناڵیم کوڕێگ ناشیرین بۊم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
but inside there was a harmony of beauty	ولی داخلش چنان زیبا بود	ناوی فرە ڕەنگین نەۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I'm just going to teach you the rules this evening	امشب فقط قواعد بازی رو بهت یاد می دم	ئمشەو داتەیل گەمە ئۊشمە پید	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I have brought a spare uniform.	من لباس رسمی فرانسویان را همراه دارم.	دڵنگ فەرمی هاوردمە وەلما	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
assisted her into the buggy.	به او کمک کرد تا سوار شود.	دەسمەیەتی دا تا سوار بوو	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I must have a superpower!	حتما دارای یک ابر قدرت بودم!	خاون بەرزە هێز بۊمە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
if you repent there is still time.	اگر پشیمان هستید هنوز وقت باقی است.	ئەکە بەتاڵدانەو نەۊە هێمان کەمێ وەخت مەنیە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
took it up, and examined it very attentively.	برداشت و با دقت نگاهش کرد.	هەڵگردەی و و نووڕیە پێیەو	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
yes, it is indeed he who has so long	آری آری هم او خودش است که مدتی است	ئەرێ، خوەیە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
both my fear and my hope proved ill founded.	اما بیم و امیدم هر دو واهی بود.	ئەمانێگ ترس و هیوام ئەڵەکی بۊ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
he had another outbreak of his nights as a solitary hunter	بار دیگر به شکار شبانه پناه برده بود.	جاریتر دەسەو کردە شەوەڕاو	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
as a man I found a pleasure in her	همچون مردی از او لذت بردم.	چۊ پیاگێگ هەزەو پێ بردم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
she would get her own back in some way or another.	او هم به شکلی که شده تلافی کند.	هەتمەن تووڵە کەێ	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I've never seen you argue.	اما من هرگز جر و بحث و دعوای شما دو تا رو ندیدم	هەر شەڕ و مرافەی ئیوە نەۊمە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
where the servant had gone out	جایی که ملازم بیرون رفت	کخزمەتچی چۊوە دەیشت	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I shut her out viciously.	با لج صدای او را خفه کردم.	دەنگی بڕیم	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
you'd have thought he'd just popped out of the ground.	گویی از زمین سبز شده بود.	چمێ لە زێۊ سەونز بۊە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I know who gives your orders.	من می دونم کی بهت دستورمیده.	زانم کی ئەمر ڕاد کەی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
argued in the defence of it	دلایلی به جهت دفاع از آن اقامه کرد	مدووەیلێ ڕای پشتگیری لە لێ نیشان دا	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
he might feel perhaps annoyed	یحتمل که باطنا اوقاتش تلخ شد	هاتێ هەست ئەو ئازار بکەی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I grew angry and he left me.	عصبانی شدم و او ترکم کرد.	تووڕە بۊم و هیشتمەی جی	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
you shall judge for yourself	شما خودتان قضاوت خواهید کرد.	بوونە قازی خوەدان	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
perhaps to this circumstance may be attributed his having any ninth birth day at all.	شاید بتوان گفت که اساساً رسیدن او به سن نه سالگی تنها در اثر همین روحیه بوده است.	هاتێ بتۊەنیم بۊشیمن ک ئی دووخە، تایبەتمەنی نیاشتن ڕۊژ وەدی هاتن 9 ساڵانی بوو.	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
with absolutely nowhere to go.	هیچ جایی برای رفتن نداشت.	هۊچ کوورە ڕای چیین نیاشت	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I know you haven't	می دونم که از نظر شما ایرادی ندا ره	زانم ک نەیری	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
it capsized and sank.	در وسط دریا برگشت و غرق شد	وە ناوڕاس دەڵیا هەڵگەردیا و خنکیا	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
I mean in heartless, sensual pleasure	منظورم لذت جسمانی و شهوانی است	مەبەستم، هەز جەسەییە	Kirmashani	Kermanshah	Southern Kurdish	Vol_0	
