en_sentence	fa_sentence	translation	variety	county	orthography	translator	4345
I saw that the table next to ours, left vacant for three days, was to be occupied once more.	تا این که یک روز در رستوران هتل میز مجاور ما. برای اولین مرتبه پس از سه روز خالی بودن. اشغال شد	بدیمه میزی که امه نزدیکی دییه بعداز سه روز خالی بیین اشغال بی یه	Central Mazani	Babol	Farsi	Vol_3	
during which his face became pale	که رنگش پریده	ونه رنگ بپرس بیه	Central Mazani	Babol	Farsi	Vol_3	
how you must miss her!	لابد دلتان برایش خیلی تنگ شده!	مثل اینکه خله ته دل ونه وسسه ننگ هیته	Central Mazani	Babol	Farsi	Vol_3	
shut yourself up again.	به قفس خود برگرد.	بورشه قفسه درون	Central Mazani	Babol	Farsi	Vol_3	
to sign the contract	که عقدنامه را امضا کند	معامله ره امضا هکنه	Central Mazani	Babol	Farsi	Vol_3	
not this time singing	این بار دیگر آواز نبود	این دفه سازو آواز دنی بیه	Central Mazani	Babol	Farsi	Vol_3	
I was and shut the door behind me.	از اتاق بیرون آمدم و در را بستم.	اتاقه جابیرون بیمه در ر دوس سمه	Central Mazani	Babol	Farsi	Vol_3	
shading his face with his hand.	چشمان را با دست گرفته بود	شه چشه دسه جا بیته	Central Mazani	Babol	Farsi	Vol_3	
I don't want you to do anything	کسی چیزی از تو نخواست.	ته جا چیزی نخاستمه	Central Mazani	Babol	Farsi	Vol_3	
he was morosely gratified by the consciousness of it.	مصمم بود که هیچ محلی به پشیمانی باطنی خاله جانش نگذارد.	ازاینکه آگاه بی یه خله خوشحال بی یه	Central Mazani	Babol	Farsi	Vol_3	
but the world is full of knives just lying around waiting to be picked up.	ولی دنیا پراز چاقوئه و خیلی راحت یکی دیگه میتونه پیدا کنه.	دنیائه درون چاقو مشته راخت تون نه اتا پیدا هکنه!	Central Mazani	Babol	Farsi	Vol_3	
but her death shocked me terribly.	اما این مرگ مرا تکان داد.	ونه بمردن مره تکون هدا	Central Mazani	Babol	Farsi	Vol_3	
you have still on your brow your master's blood!	هنوز خون پدرم در پیشانی تو نمایان است.	هنتا مه پره خون ته سوال سر دیاره	Central Mazani	Babol	Farsi	Vol_3	
as it is of no use complaining to you. I mean to complain to your husband.	گرچه نباید از تو نزد خودت شکایت کنم و باید شکایت تو را نزد شوهرت ببرم.	ته پلی نونه گله هکنم ونه بورم ته مردیه پلی	Central Mazani	Babol	Farsi	Vol_3	
I'll think the thing over	بذارین فکرها شو بکنم.	بلین اته کم فکرهکنم	Central Mazani	Babol	Farsi	Vol_3	
that he has received the letter, and will come.	صرفا اینکه طرف نامه او را دریافت داشته است و خواهد آمد.	نومه ره بیته بیموئن انه!	Central Mazani	Babol	Farsi	Vol_3	
was a very great lady.	یک بانوی بزرگ بود.	اتاگت خانم بی یه	Central Mazani	Babol	Farsi	Vol_3	
he bent his head, groped with his mouth for hers, found it.	سر خم کرد و لب لب را یافت.	شه سره خم هکرده دهونه جا وره بیته	Central Mazani	Babol	Farsi	Vol_3	
it was nasty!	خیلی کثیف بود!	خله لچربی یه	Central Mazani	Babol	Farsi	Vol_3	
I tried to feel my heart, to find it	سعی کردم قلبم را حس کنم. سعی کردم پیدایش کنم.	سعی هکردمه شه قلبه حس هکنم پیدا هکنم	Central Mazani	Babol	Farsi	Vol_3	
you can go and get on with it	زودتر برو مشغول شو.	زودتربورمشغول بواش	Central Mazani	Babol	Farsi	Vol_3	
they were all seated and busy	همه نشتند و مشغول شدند	همه هنیشتنه مشغول بینه	Central Mazani	Babol	Farsi	Vol_3	
that all through dinner she was more agitated than ever.	در تمام مدت ناهار بیش از پیش به هیجان آمده بود.	دیه ناهارخرده همیتی هیجان داشته	Central Mazani	Babol	Farsi	Vol_3	
having regard to their sufferings and not to their rascalities.	به بیچارگی ایشان نظر کنند نه به اعمال بدشان.	وشونه بدبختی ره هارشن نا وشونه رفتاره	Central Mazani	Babol	Farsi	Vol_3	
I was cook in.	سمت آشپزی داشتم	آشپج بی مه	Central Mazani	Babol	Farsi	Vol_3	
but you have only to search for yourself	شما خود تفحص مستحق ین نمایید	شماونه شه وسسه چرخ هیرین	Central Mazani	Babol	Farsi	Vol_3	
then my blood crept cold through my veins.	آن وقت از وحشت موهای تنم سیخ شد.	همون گدر ترسه جا مه تن آجیش بکرده	Central Mazani	Babol	Farsi	Vol_3	
thou art indeed man's father in heaven	تویی که هم مهربان به طایفه بشری	توخله آدمائه وسسه مهربونی	Central Mazani	Babol	Farsi	Vol_3	
are not too much	خرج گزافی نبود.	خله نی یه!	Central Mazani	Babol	Farsi	Vol_3	
when he heard it yet again.	دوباره آن صدا را شنید	ای دواره اونت صداره بشتوسسه	Central Mazani	Babol	Farsi	Vol_3	
the old scamp will be condemned.	کهنه حرامزاده محکوم خواهد شد.	موله کته محکوم بونه	Central Mazani	Babol	Farsi	Vol_3	
I will remember it, said the young man	چشم به خاطر خواهم آورد.	ریکاوچه ره باوتمه یادنکممه	Central Mazani	Babol	Farsi	Vol_3	
turned and went due east again.	پیچید و دوباره به سوی شرق پیش رفت.	دپیته شرقه سمت بورده	Central Mazani	Babol	Farsi	Vol_3	
didn't wake up.	او بیدار نشد.	و بیدار نی یه	Central Mazani	Babol	Farsi	Vol_3	
has cast a gloom over the county.	این استان را در ماتم و اندوه فرو برده است.	اینتا استان ر غم بیته	Central Mazani	Babol	Farsi	Vol_3	
obtaining access to the madman conversed with him for an hour or more	لذا به دیدار دیوانه رفت و بیش از یک ساعت با او حرف زد.	دینه پلی بورده یک ساعت ونه جا حرف بزو	Central Mazani	Babol	Farsi	Vol_3	
even though she may have fifteen thousand miles, and more, to sail ere reaching her proper cruising ground.	ولو پانزده هزار میل یا بیشتر تا جایی که کشتی دنبال وال خواهد گشت فاصله باشد.	بلکوم پونزده هزارمایل فاصله بوئه تاکشتی واله پلی برسه	Central Mazani	Babol	Farsi	Vol_3	
I waited a month	من یک ماه صبر کردم	اتاماه صبرهکردمه	Central Mazani	Babol	Farsi	Vol_3	
he was hopeful that they could be tamed.	خیلی امید داشت که به شه اونها رو رام کرد	خله امیدداشته وشون رام باوون	Central Mazani	Babol	Farsi	Vol_3	
but neither of us could understand a syllable.	اما یک کلمه از سخنان همدیگر را نفهمیدیم.	اتاکلمه همدیگره حرفه نفهمسسمی	Central Mazani	Babol	Farsi	Vol_3	
I have a totally brilliant idea.	فکر بکری به ذهنم رسید.	اتا خاره فکرمه کله بیمو!	Central Mazani	Babol	Farsi	Vol_3	
I know I love you.	من می دونم که دوستت دارم.	من شه دوممه تره دوس دارمه	Central Mazani	Babol	Farsi	Vol_3	
coming out of the earth	از خاک بیرون بیایند	بنه جابیرون بین	Central Mazani	Babol	Farsi	Vol_3	
all of them smelling chicken.	همه بوی مرغ را شنیده بودند	همه کرک بو ره بشتوسسنه	Central Mazani	Babol	Farsi	Vol_3	
if you ever want to see him at all.	البته اگر بخواهی او را ببینی.	اگه خانی وره بوینی	Central Mazani	Babol	Farsi	Vol_3	
I got the paper and read it yesterday.	من شماره دیروز را دریافت داشتم و بی درنگ آن را مطالعه کردم.	نامه ر بی تمه دیروزبخونس سمه	Central Mazani	Babol	Farsi	Vol_3	
the chauffeur drove on.	راننده حرکت کرد.	شوفر حرکت هکرده	Central Mazani	Babol	Farsi	Vol_3	
after that we saw him no more	ما از آن به بعد دیگر هرگز او را ندیدیم	دیگه اصلن وره ندیمی	Central Mazani	Babol	Farsi	Vol_3	
but the professor assured us, that if it were dexterously performed, the cure would be infallible.	اما آن استاد ما را مطمئن کرد که اگر این عمل با زبردستی انجام گیرد بهبود و شفای آن دو تن قطعی است.	استاد اماره خاطرجم هکرده اگرعمل خارپیش بوره وشون ختمن خاربوننه	Central Mazani	Babol	Farsi	Vol_3	
her bedazzled sweetheart must have lost his mind.	چون معشوقش دچار توهم شده و عقل خود را از دست داده است.	ونه معشوقه دکل خل بی یه شه عقل رهاز دست هدا	Central Mazani	Babol	Farsi	Vol_3	
I saw the naturalist pause at the door of an out house in the corner of the orchard.	طبیعیدان را دیدم که جلو در یک اتاقک انباری در گوشه باغ میوه ایستاد.	طبیعی دون ره بدیمه انباریه جلو باغه گوشه اس هکرد بی یه	Central Mazani	Babol	Farsi	Vol_3	
I want to know why I'm lying for you.	می خوام بدونم چرا باید به خاطر تو دروغ به گم	خاممه دونم چه ته وسسه ونه درو بزنم؟	Central Mazani	Babol	Farsi	Vol_3	
declared he had said a very good thing.	گفت حرف خوبی زده است	اعلام هکرده اتا خاره حرف بزوئه	Central Mazani	Babol	Farsi	Vol_3	
no one ever dared go inside	کسی جرأت نداشت که به آنجا نزدیک شود.	هیچ کس جرئت نکرده بوره درون	Central Mazani	Babol	Farsi	Vol_3	
I decided that I must escape at once, if ever.	سپس تصمیم گرفتم که هرچه زودتر فرار کنم.	تصمیم بیتمه زود در بورم	Central Mazani	Babol	Farsi	Vol_3	
I had to work.	کارم خیلی زیاد بود.	خله کار داشتمه	Central Mazani	Babol	Farsi	Vol_3	
besides, 50 per cent of $14,400 was too small a sum to disappear for.	بعلاوه پنجاه درصد 14400 دلار کمتر از آن بود که به خاطرش ناپدید شوند.	تازه، پنجاه درصد چاره هزارو چارصد دلارارزش نداشته که ونه وسسه گوم بوون!	Central Mazani	Babol	Farsi	Vol_3	
but it was she.	این خود او بود.	ولی وه خودش بی یه	Central Mazani	Babol	Farsi	Vol_3	
I dare not insist,	من جرأت ندارم اصرار کنم.	جرئت ندارمه اصرارهکنم	Central Mazani	Babol	Farsi	Vol_3	
caught up what arms they had	هر سلاحی را که فرا چنگشان بود برمی گرفتند	هرچی اسلحه وشونه دم دست دییه بیتنه	Central Mazani	Babol	Farsi	Vol_3	
he found a wounded panther	پلنگی ماده یافت که زخمی شده بود.	اتا ماده پلنگ زخمی پیدا هکرده	Central Mazani	Babol	Farsi	Vol_3	
