en_sentence	fa_sentence	translation	variety	county	orthography	translator	3418
had failed to rouse him from his lethargy.	هیچ اثری از او ظاهر نساخت.	هۊچ توڕێ ئەژن دیاری نەدریاتێ	Kakavandi	Harsin	Laki Kurdish	AM	
ask her for the sable cloak.	پالتوی پوست و کلاه پوست خز را بگیر و بیاور!	پالتاو پووسە و کڵاو پووس خەزە بگر و بار	Kakavandi	Harsin	Laki Kurdish	AM	
I can't say nothin' if they want to go	اگه او نا بخوان برن من حرفی نمی تونم بزنم	ئەگەر ئەوان بگەێان بچن م نمەتۏنم قسەێ بکەم	Kakavandi	Harsin	Laki Kurdish	AM	
or, in short, vanquish and subdue him	یا او را مغلوب و در برابر خود به طلب زنهار وادارم	یا کوڵ و کووتا شکس دەمێ و ڕام بارمێرا	Kakavandi	Harsin	Laki Kurdish	AM	
I should be in heels, of course, she says, without stopping.	کری بدون اینکه بایستد گفت البته باید کفشم پاشنه بلند با شه	ئەو بێ یە گ بووسێیا ڤت مەێ پەڵام پاشنەبەرز بووتێ	Kakavandi	Harsin	Laki Kurdish	AM	
we had left him behind us	ما او را در خانه گذاشته بودیم	ئیمە ئەومان نیا ئەێ ماڵ	Kakavandi	Harsin	Laki Kurdish	AM	
but hasn't the heart to finish.	اما جرئت ندارد حرفش را تمام کند.	ئەمانێ زەڵە نەێرێ گەپەێ تەمام کەێ	Kakavandi	Harsin	Laki Kurdish	AM	
without even taking a breath.	بی آنکه حتی نفسی تازه کنند	بێ یە گ هناسێ تازەوا بکەێ	Kakavandi	Harsin	Laki Kurdish	AM	
I won't even be able to hear the egg over this lot.	با این همه سرو صدا باور کن حتی نمی تونم صدای تخم طلایی رو بشنوم!	باوەڕ بکە ڤەگەرد ئێ هەمکە خڕپووقا دی نمەتۏنم دەنگ خازەڕینەیژ بشنەوم	Kakavandi	Harsin	Laki Kurdish	AM	
I would never be an instrument of bringing a free and brave people into slavery.	گفتم که من آلت بنده کرده مردمی آزاد و دلیر نخواهم شد.	ڤتم گ م ڤە بازیچە دەس مەردمێ گ ئازاد و دلێرن نمەوم	Kakavandi	Harsin	Laki Kurdish	AM	
not even with the most desperate act of her old age	حتی در سنین پیری هم اسیر افکار متضاد خود بود.	تاهەێ ڤە سن پیریژەێرە ئەسیر سیفال زەزیەک وژ بی	Kakavandi	Harsin	Laki Kurdish	AM	
I am sure I must have been as white as my gown.	لابد رنگم عین روپوشم سفید شده بود.	گووەێ ڕەنگم چۊ ڕۊپووش ڤەرم سفێدا بۊ	Kakavandi	Harsin	Laki Kurdish	AM	
thanked him for it.	مراتب تشکر خود را ابراز داشت.	سپاسگوزاری وژ ئاوردێ ئەو زوان	Kakavandi	Harsin	Laki Kurdish	AM	
but there were a dozen different accounts of how he had achieved his vast fortune, some of them not flattering.	اما در مورد این که ثروت هنگفتش را چکونه به دستاورده بود روایات متعددی وجود داشت. برخی از ان روایات نیز اصلا جنبه چاپلوسی و تملق نداشت.	ئەمانێ دەربارە یە گ ئێ دارایی کەڵنگە ئەێ کوو ئاوردۊتێ ئەو دەس گەپەل فرەێ هەس، بڕێ ئەژ ئە گەپەل و پاچالە هۊچ جەنبە چاپلووسییانێ ڤەنامێرە نییە	Kakavandi	Harsin	Laki Kurdish	AM	
needlessly kicking it in the groin	وبی هیچ علتی لگدی به کشاله رانش زد	بێ هۊچ دەلیلێ لەخەێ داێ ئەر قەوینی ڕان ئەو	Kakavandi	Harsin	Laki Kurdish	AM	
so how can you forgive?	بنابراین چگونه ممکن است مرا ببخشی!	سە ڤە چۊە ماو م بوەخشین	Kakavandi	Harsin	Laki Kurdish	AM	
I haven't prepared anything.	من که مقدمات این کار را فراهم نکرده بودم.	م گ پێشەکی ئێ کارمە نەنیاوی	Kakavandi	Harsin	Laki Kurdish	AM	
on which he was expending fruitless oaths and violence	ولی او هنوز مشغول کلنجار رفتن با در بود	منتاێ ئەو هالیپا داشتێ ڤەگەرد دەرە جەڕە ماوردێ	Kakavandi	Harsin	Laki Kurdish	AM	
that I have won incredible fame throughout the universe	من نیز در جهان به شهرتی باور نا کردنی رسیده باشم	منیژ ڤە نام جهانەێرە ئاهانە نام بایژمرا گ ناو باوەڕ بکەین	Kakavandi	Harsin	Laki Kurdish	AM	
banker, advancing towards him with the check.	عمیقاً از شما ممنون و سپاسگزارم.	فرەهان ئەژنتان سپاسە مەکەم	Kakavandi	Harsin	Laki Kurdish	AM	
I had been hitherto, all my life, a stranger to courts.	من پیش از رفتن به آنجا از آغاز عمر آشنا به وضع دربار نبودم.	م ڤەر ئەژ ئەڕا ورە چێن، ئەێ سەرەتا ژیانمرا هۊچ ئاشناییمێ ئەژ دووخ دەربار نیاشت	Kakavandi	Harsin	Laki Kurdish	AM	
I hated the way he teased me	به خاطر اذیت هاش ازش متنفر بودم.	ڤە سانگە ئازارەلێیا نفرەتم ئەژن داشت	Kakavandi	Harsin	Laki Kurdish	AM	
he ought to invite me to your wedding	لازم است که مرا هم به مجلس عروسی تو دعوت نماید	پێگستە گ منیج ئەڕا سۊر تو دەوەت بکەێ	Kakavandi	Harsin	Laki Kurdish	AM	
especially if one's friends were invariably fit for any function they desired to undertake!	به ویژه اگر دوستان همیشه برای هر مقامی که میل دستیابی به آن را داشتند شایسته بودند!	ڤتاێبەت ئەڕا دووسەلێ گ هەر مەقامێ گ دڵانە مەگستێ بارنە دەس	Kakavandi	Harsin	Laki Kurdish	AM	
a little weather beaten to be sure but not much	البته صورتش در اثر آفتاب کمی سوخته ولی نه زیاد	ئەڵوەتە هوەر کەمێ دەمڕۊ سزانۊ ئەمانێ نە فرە	Kakavandi	Harsin	Laki Kurdish	AM	
so, at her own pace, we will follow her.	ما نیز گام به گام او را دنبال خواهیم کرد.	ئیمەیچ گام ئەر گام ڤە شوون ئەوا مەچیمن	Kakavandi	Harsin	Laki Kurdish	AM	
she had little eyes, sparkling like beads, and an effusive manner.	چشمانی ریز و عدسی و درخشنده داشت و رفتارش با خودنمایی توأم بود.	چەمەل ڕێز وچەن نوژی و درەوشانێ داشتێ و ڕەفتارێ ڤەگەرد وژنیشان داێن بی	Kakavandi	Harsin	Laki Kurdish	AM	
fearful beasts which were above man.	اینان جانورهای مخوفی بودند که بر آدمی تسلط داشتند.	یانەلە گیانەڤەرەل خووفناکێ بین گ هێشان ئەر ڕۊ ئاێمیزایە داشت	Kakavandi	Harsin	Laki Kurdish	AM	
a foot from the ground he caught it	در نیم متری زمین توپ را گرفت	ئەر نیم متری زەمینا تووپە گرتێ	Kakavandi	Harsin	Laki Kurdish	AM	
since they haven't begun to worry you?	اگر هنوز کسی هیچ مزاحمتی برای شما فراهم نیاورده است!	یەر هالیپا کەسێ هۊچ بێزارکردنێ ئەڕا هامە دورس نەکردییەسێ	Kakavandi	Harsin	Laki Kurdish	AM	
unless he would give me his word and honour that he would not be offended	مگر اینکه به من قول دهد که از سخنان من نخواهد رنجید	مەر یە گ قەوڵم ڤە بێن دەێ گ ئەژ گەپەلم نەڕەنجێ	Kakavandi	Harsin	Laki Kurdish	AM	
they were all helped	چون همه غذایشان را کشیده بودند	چۊناگ گشت قەزالەوان کیشاوی	Kakavandi	Harsin	Laki Kurdish	AM	
should take to the sea for a livelihood!	برای تحصیل معاش راه دریا را پیش گیرند!	ئەڕا گوزەران ژیاێن ڕێ دەلیا بگرن ئەێ ڤەر	Kakavandi	Harsin	Laki Kurdish	AM	
your gesture, your movement	حرکت اعضای شما به شما عود نماید.	جمشت ئەندامەل هامە گلە مارێ ئەو وژتان	Kakavandi	Harsin	Laki Kurdish	AM	
he withdrew the cup of milk and the plate of bread.	فنجان شیر و بشقاب نان را کنار زد.	فنجان شیر و پێشقاو نانە داێ ئەو لا	Kakavandi	Harsin	Laki Kurdish	AM	
which your emperor presented hiM	که امپراتور شما به او هدیه کرده بود	گ ئمپراتووڕ هامە خڵاتی داوی ڤە بێن	Kakavandi	Harsin	Laki Kurdish	AM	
her robes pulled up over her head.	ردایش را جلوی صورتش نگه داشته بود	چووخاکەێ گرتۊتێ ڤە نووا دەمڕۊیا	Kakavandi	Harsin	Laki Kurdish	AM	
I do not even want you to speak to her again.	دی گه هیچ وقت نبینم اسم این جنده خانم رو بیا ری.	دی هۊچڤەخت نەۊنم نام ئێ سووزمانی-ژنە بارین	Kakavandi	Harsin	Laki Kurdish	AM	
we'd come and watch you.	اومدیم مسابقه رو تماشا کنیم.	هەتیمن تاماشا پێشبڕکییە بکەیم	Kakavandi	Harsin	Laki Kurdish	AM	
I'd better find some food for you, he said in a quiet voice, and he gently unwound my arms.	آهسته گفت بهتره یه خورده غذا برات گیر بیارم و دستم را از دور کمرش جدا کرد	ڤە یاواشێکا ڤتێ خاسترە گ کەمێ قەزات ئەڕا بارمە گیر و دەسم ئەێ دەور کەمەرێ جییا کردێیا	Kakavandi	Harsin	Laki Kurdish	AM	
this increased our haste	آن ما را به شتاب بیشتر وامی داشت	ئەڤە کوتە مەنیایمن ئەرن تونتر بیمن	Kakavandi	Harsin	Laki Kurdish	AM	
the officer who came to get her at her house to make her a queen	همان افسری که به خانه مراجعه کرد تا از او یک ملکه بسازد.	هەر ئە ئەفسەرە گ هەت ئەڕا ماڵ تا ئەژ ئەو شەبانووێی بسازێ	Kakavandi	Harsin	Laki Kurdish	AM	
I don't know, I say, rubbing my nose.	نمی دونم. نوک دماغم را خاراندم.	نمەزانم توک پتم خوارانم	Kakavandi	Harsin	Laki Kurdish	AM	
if beforehand he chose to impress on them the fact	اگه از هم ون اول طوری باهاشون تا کنم	ئەگەر ئەێ سەررا جوورێ تر ڤەگەردان تا بکەم	Kakavandi	Harsin	Laki Kurdish	AM	
I demanded my release.	خواهش کردم مرا هم بیرون بیاورد.	تکنام کرد منیژ بارێیە دەرەێرە	Kakavandi	Harsin	Laki Kurdish	AM	
because he was hardly every around	چون مجبور بود دائم این طرف و آن طرف برود.	چۊنا ناچار بی یەێسرە بچوو ڤرێ ئی لا و ئە لا	Kakavandi	Harsin	Laki Kurdish	AM	
she immediately looked at the signature.	دور تا بی درنگ به امضای آن نگاه کرد.	ئەو دەرجا پایتێ ئەر ئمزاکە	Kakavandi	Harsin	Laki Kurdish	AM	
I thought I could pull through.	فکر کنم بتوانم تحمل کنم.	ئێ منەێرە مەتۏنم تاوار بارم	Kakavandi	Harsin	Laki Kurdish	AM	
I do not wish for experts, not I, nor to go to see you.	نیازی هم به کارشناس خط ندارم و به خانه شما نخواهم آمد.	کارشناس نمەیتێ و نمام ئەڕا ماڵتان	Kakavandi	Harsin	Laki Kurdish	AM	
I don't like the way he looks at her.	از جوری که بهش نگاه می کنه خوشم نم یاد.	ئەژ ئە جوورە گ مەپایتێ ئەرن خوەشم نماێ	Kakavandi	Harsin	Laki Kurdish	AM	
for whom she continued her hopeless search in heaven and on earth	که مدام در زمین و آسمان در جستجویش بود	گ یەێسرە ڤە زەمین و ئاسمانەێرە منەیە مەکردێ	Kakavandi	Harsin	Laki Kurdish	AM	
but it instantly awoke my fears.	اما در همان دم به ترس و هراس	ئەمانێ هەر ئە گڕە ڤە ترس و تاشا	Kakavandi	Harsin	Laki Kurdish	AM	
then he was sick to death of it	ملالی جانکاه بدو دست داد.	مڵاڵ گیان ئاسینێ کەتێ ئەێ گیان	Kakavandi	Harsin	Laki Kurdish	AM	
run about a hundred yards down the road and stop, panting.	چند صد متری را دویدم و بعد ایستادم. به نفس نفس افتاده بودم	چەنسەد نتر دەوین و دومارێ هووساما، کەتۊمەێ هناسێبڕکێ	Kakavandi	Harsin	Laki Kurdish	AM	
they raced to the point.	دوان دوان بس وی باریکهٔ خشکی رفتند.	بڕەم بڕەم چن ڤرێ ڕێیە باریکڵە هوشکێ	Kakavandi	Harsin	Laki Kurdish	AM	
partly because he liked it best	از لحاظی به این خاطر که آن را پیش از هر جای دیگر دوست داشت	ئەژ باوەتێ ڤەسانگ یەوا ورەلە ئەژ کول جاێ فرەتر دووسە مەوردێ	Kakavandi	Harsin	Laki Kurdish	AM	
I'll miss everyone here.	من دلم برای همه در اینجا تنگ می شه	م ئەر ئێرەلە دڵمەڕا کول تەنگە ماو	Kakavandi	Harsin	Laki Kurdish	AM	
yet it seemed he had only tapped it.	ولی انگار تازه داشت پامیگرفت.	ئەمانێ مەری تازە داشتێ پا مەگرتێ	Kakavandi	Harsin	Laki Kurdish	AM	
bought the electric cigar lighter whichhe had coveted for a week.	یک هفته بود که چشمش دنبال این فندک بود.	یەێ هەفتەێ مەویا گ چەمە شوون ئێ فەندەکا بیتێیە	Kakavandi	Harsin	Laki Kurdish	AM	
